accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.65,0.647058823529412,0.666666666666667,0.451612903225806,0.647058823529412,0.214285714285714,31,1.55,17,14,11,3,2,4.5,2.5,0.1,-0.1,0
0.65,0.647058823529412,0.666666666666667,0.451612903225806,0.647058823529412,0.214285714285714,31,1.55,17,14,11,3,2,4.5,2.5,0.1,-0.05,0
0.35,0.235294117647059,1,0.290322580645161,0.235294117647059,0.357142857142857,31,1.55,17,14,4,5,2,4.5,2.5,0.15,-0.45,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,2.5,0.15,-0.4,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,2.5,0.15,-0.35,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,2.5,0.15,-0.3,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.15,-0.25,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.15,-0.2,0
0.7,0.647058823529412,1,0.516129032258065,0.647058823529412,0.357142857142857,31,1.55,17,14,11,5,2,4.5,2.5,0.15,-0.15,0
0.65,0.647058823529412,0.666666666666667,0.451612903225806,0.647058823529412,0.214285714285714,31,1.55,17,14,11,3,2,4.5,2.5,0.15,-0.1,0
0.65,0.647058823529412,0.666666666666667,0.451612903225806,0.647058823529412,0.214285714285714,31,1.55,17,14,11,3,2,4.5,2.5,0.15,-0.05,0
0.35,0.235294117647059,1,0.272727272727273,0.235294117647059,0.3125,33,1.65,17,16,4,5,2,4.5,2.5,0.2,-0.45,0
0.55,0.470588235294118,1,0.393939393939394,0.470588235294118,0.3125,33,1.65,17,16,8,5,2,4.5,2.5,0.2,-0.4,0
0.55,0.470588235294118,1,0.393939393939394,0.470588235294118,0.3125,33,1.65,17,16,8,5,2,4.5,2.5,0.2,-0.35,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,2.5,0.2,-0.3,0
0.7,0.647058823529412,1,0.484848484848485,0.647058823529412,0.3125,33,1.65,17,16,11,5,2,4.5,2.5,0.2,-0.25,0
0.7,0.647058823529412,1,0.484848484848485,0.647058823529412,0.3125,33,1.65,17,16,11,5,2,4.5,2.5,0.2,-0.2,0
0.7,0.647058823529412,1,0.484848484848485,0.647058823529412,0.3125,33,1.65,17,16,11,5,2,4.5,2.5,0.2,-0.15,0
0.65,0.647058823529412,0.666666666666667,0.424242424242424,0.647058823529412,0.1875,33,1.65,17,16,11,3,2,4.5,2.5,0.2,-0.1,0
0.65,0.647058823529412,0.666666666666667,0.424242424242424,0.647058823529412,0.1875,33,1.65,17,16,11,3,2,4.5,2.5,0.2,-0.05,0
0.35,0.235294117647059,1,0.264705882352941,0.235294117647059,0.294117647058824,34,1.7,17,17,4,5,2,4.5,2.5,0.25,-0.45,0
0.55,0.470588235294118,1,0.382352941176471,0.470588235294118,0.294117647058824,34,1.7,17,17,8,5,2,4.5,2.5,0.25,-0.4,0
0.55,0.470588235294118,1,0.382352941176471,0.470588235294118,0.294117647058824,34,1.7,17,17,8,5,2,4.5,2.5,0.25,-0.35,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,2.5,0.25,-0.3,0
0.7,0.647058823529412,1,0.470588235294118,0.647058823529412,0.294117647058824,34,1.7,17,17,11,5,2,4.5,2.5,0.25,-0.25,0
0.7,0.647058823529412,1,0.470588235294118,0.647058823529412,0.294117647058824,34,1.7,17,17,11,5,2,4.5,2.5,0.25,-0.2,0
0.7,0.647058823529412,1,0.470588235294118,0.647058823529412,0.294117647058824,34,1.7,17,17,11,5,2,4.5,2.5,0.25,-0.15,0
0.65,0.647058823529412,0.666666666666667,0.411764705882353,0.647058823529412,0.176470588235294,34,1.7,17,17,11,3,2,4.5,2.5,0.25,-0.1,0
0.65,0.647058823529412,0.666666666666667,0.411764705882353,0.647058823529412,0.176470588235294,34,1.7,17,17,11,3,2,4.5,2.5,0.25,-0.05,0
0.45,0.266666666666667,1,0.342857142857143,0.266666666666667,0.4,35,1.75,15,20,4,8,2,4.5,2.5,0.3,-0.45,0
0.65,0.533333333333333,1,0.457142857142857,0.533333333333333,0.4,35,1.75,15,20,8,8,2,4.5,2.5,0.3,-0.4,0
0.65,0.533333333333333,1,0.457142857142857,0.533333333333333,0.4,35,1.75,15,20,8,8,2,4.5,2.5,0.3,-0.35,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,2.5,0.3,-0.3,0
0.8,0.733333333333333,1,0.542857142857143,0.733333333333333,0.4,35,1.75,15,20,11,8,2,4.5,2.5,0.3,-0.25,0
0.8,0.733333333333333,1,0.542857142857143,0.733333333333333,0.4,35,1.75,15,20,11,8,2,4.5,2.5,0.3,-0.2,0
0.8,0.733333333333333,1,0.542857142857143,0.733333333333333,0.4,35,1.75,15,20,11,8,2,4.5,2.5,0.3,-0.15,0
0.75,0.733333333333333,0.8,0.485714285714286,0.733333333333333,0.3,35,1.75,15,20,11,6,2,4.5,2.5,0.3,-0.1,0
0.75,0.733333333333333,0.8,0.485714285714286,0.733333333333333,0.3,35,1.75,15,20,11,6,2,4.5,2.5,0.3,-0.05,0
0.5,0.285714285714286,1,0.432432432432432,0.285714285714286,0.521739130434783,37,1.85,14,23,4,12,2,4.5,2.5,0.35,-0.45,0
0.7,0.571428571428571,1,0.540540540540541,0.571428571428571,0.521739130434783,37,1.85,14,23,8,12,2,4.5,2.5,0.35,-0.4,0
0.7,0.571428571428571,1,0.540540540540541,0.571428571428571,0.521739130434783,37,1.85,14,23,8,12,2,4.5,2.5,0.35,-0.35,0
0.75,0.642857142857143,1,0.567567567567568,0.642857142857143,0.521739130434783,37,1.85,14,23,9,12,2,4.5,2.5,0.35,-0.3,0
0.75,0.714285714285714,0.833333333333333,0.486486486486487,0.714285714285714,0.347826086956522,37,1.85,14,23,10,8,2,4.5,2.5,0.35,-0.25,0
0.75,0.714285714285714,0.833333333333333,0.486486486486487,0.714285714285714,0.347826086956522,37,1.85,14,23,10,8,2,4.5,2.5,0.35,-0.2,0
0.75,0.714285714285714,0.833333333333333,0.486486486486487,0.714285714285714,0.347826086956522,37,1.85,14,23,10,8,2,4.5,2.5,0.35,-0.15,0
0.7,0.714285714285714,0.666666666666667,0.432432432432432,0.714285714285714,0.260869565217391,37,1.85,14,23,10,6,2,4.5,2.5,0.35,-0.1,0
0.7,0.714285714285714,0.666666666666667,0.432432432432432,0.714285714285714,0.260869565217391,37,1.85,14,23,10,6,2,4.5,2.5,0.35,-0.05,0
0.6,0.333333333333333,1,0.523809523809524,0.333333333333333,0.6,42,2.1,12,30,4,18,2,4.5,2.5,0.4,-0.45,0
0.7,0.583333333333333,0.875,0.5,0.583333333333333,0.466666666666667,42,2.1,12,30,7,14,2,4.5,2.5,0.4,-0.4,0
0.7,0.583333333333333,0.875,0.5,0.583333333333333,0.466666666666667,42,2.1,12,30,7,14,2,4.5,2.5,0.4,-0.35,0
0.65,0.583333333333333,0.75,0.452380952380952,0.583333333333333,0.4,42,2.1,12,30,7,12,2,4.5,2.5,0.4,-0.3,0
0.65,0.666666666666667,0.625,0.380952380952381,0.666666666666667,0.266666666666667,42,2.1,12,30,8,8,2,4.5,2.5,0.4,-0.25,0
0.65,0.666666666666667,0.625,0.380952380952381,0.666666666666667,0.266666666666667,42,2.1,12,30,8,8,2,4.5,2.5,0.4,-0.2,0
0.65,0.666666666666667,0.625,0.380952380952381,0.666666666666667,0.266666666666667,42,2.1,12,30,8,8,2,4.5,2.5,0.4,-0.15,0
0.6,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.2,42,2.1,12,30,8,6,2,4.5,2.5,0.4,-0.1,0
0.6,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.2,42,2.1,12,30,8,6,2,4.5,2.5,0.4,-0.05,0
0.75,0.2,0.933333333333333,0.711538461538462,0.2,0.765957446808511,52,2.6,5,47,1,36,2,4.5,2.5,0.45,-0.45,0
0.7,0.6,0.733333333333333,0.519230769230769,0.6,0.51063829787234,52,2.6,5,47,3,24,2,4.5,2.5,0.45,-0.4,0
0.7,0.6,0.733333333333333,0.519230769230769,0.6,0.51063829787234,52,2.6,5,47,3,24,2,4.5,2.5,0.45,-0.35,0
0.65,0.6,0.666666666666667,0.480769230769231,0.6,0.468085106382979,52,2.6,5,47,3,22,2,4.5,2.5,0.45,-0.3,0
0.65,0.8,0.6,0.423076923076923,0.8,0.382978723404255,52,2.6,5,47,4,18,2,4.5,2.5,0.45,-0.25,0
0.65,0.8,0.6,0.423076923076923,0.8,0.382978723404255,52,2.6,5,47,4,18,2,4.5,2.5,0.45,-0.2,0
0.65,0.8,0.6,0.423076923076923,0.8,0.382978723404255,52,2.6,5,47,4,18,2,4.5,2.5,0.45,-0.15,0
0.6,0.8,0.533333333333333,0.384615384615385,0.8,0.340425531914894,52,2.6,5,47,4,16,2,4.5,2.5,0.45,-0.1,0
0.6,0.8,0.533333333333333,0.384615384615385,0.8,0.340425531914894,52,2.6,5,47,4,16,2,4.5,2.5,0.45,-0.05,0
0.3,0.176470588235294,1,0.258064516129032,0.176470588235294,0.357142857142857,31,1.55,17,14,3,5,2,4.5,3,0.05,-0.45,0
0.45,0.352941176470588,1,0.354838709677419,0.352941176470588,0.357142857142857,31,1.55,17,14,6,5,2,4.5,3,0.05,-0.4,0
0.5,0.411764705882353,1,0.387096774193548,0.411764705882353,0.357142857142857,31,1.55,17,14,7,5,2,4.5,3,0.05,-0.35,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,3,0.05,-0.3,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.05,-0.25,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.05,-0.2,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.05,-0.15,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.05,-0.1,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.05,-0.05,0
0.3,0.176470588235294,1,0.258064516129032,0.176470588235294,0.357142857142857,31,1.55,17,14,3,5,2,4.5,3,0.1,-0.45,0
0.45,0.352941176470588,1,0.354838709677419,0.352941176470588,0.357142857142857,31,1.55,17,14,6,5,2,4.5,3,0.1,-0.4,0
0.5,0.411764705882353,1,0.387096774193548,0.411764705882353,0.357142857142857,31,1.55,17,14,7,5,2,4.5,3,0.1,-0.35,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,3,0.1,-0.3,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.1,-0.25,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.1,-0.2,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.1,-0.15,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.1,-0.1,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.1,-0.05,0
0.3,0.176470588235294,1,0.258064516129032,0.176470588235294,0.357142857142857,31,1.55,17,14,3,5,2,4.5,3,0.15,-0.45,0
0.45,0.352941176470588,1,0.354838709677419,0.352941176470588,0.357142857142857,31,1.55,17,14,6,5,2,4.5,3,0.15,-0.4,0
0.5,0.411764705882353,1,0.387096774193548,0.411764705882353,0.357142857142857,31,1.55,17,14,7,5,2,4.5,3,0.15,-0.35,0
0.55,0.470588235294118,1,0.419354838709677,0.470588235294118,0.357142857142857,31,1.55,17,14,8,5,2,4.5,3,0.15,-0.3,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.15,-0.25,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.15,-0.2,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.15,-0.15,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.15,-0.1,0
0.6,0.529411764705882,1,0.451612903225806,0.529411764705882,0.357142857142857,31,1.55,17,14,9,5,2,4.5,3,0.15,-0.05,0
0.3,0.176470588235294,1,0.242424242424242,0.176470588235294,0.3125,33,1.65,17,16,3,5,2,4.5,3,0.2,-0.45,0
0.45,0.352941176470588,1,0.333333333333333,0.352941176470588,0.3125,33,1.65,17,16,6,5,2,4.5,3,0.2,-0.4,0
0.5,0.411764705882353,1,0.363636363636364,0.411764705882353,0.3125,33,1.65,17,16,7,5,2,4.5,3,0.2,-0.35,0
0.55,0.470588235294118,1,0.393939393939394,0.470588235294118,0.3125,33,1.65,17,16,8,5,2,4.5,3,0.2,-0.3,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,3,0.2,-0.25,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,3,0.2,-0.2,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,3,0.2,-0.15,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,3,0.2,-0.1,0
0.6,0.529411764705882,1,0.424242424242424,0.529411764705882,0.3125,33,1.65,17,16,9,5,2,4.5,3,0.2,-0.05,0
0.3,0.176470588235294,1,0.235294117647059,0.176470588235294,0.294117647058824,34,1.7,17,17,3,5,2,4.5,3,0.25,-0.45,0
0.45,0.352941176470588,1,0.323529411764706,0.352941176470588,0.294117647058824,34,1.7,17,17,6,5,2,4.5,3,0.25,-0.4,0
0.5,0.411764705882353,1,0.352941176470588,0.411764705882353,0.294117647058824,34,1.7,17,17,7,5,2,4.5,3,0.25,-0.35,0
0.55,0.470588235294118,1,0.382352941176471,0.470588235294118,0.294117647058824,34,1.7,17,17,8,5,2,4.5,3,0.25,-0.3,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,3,0.25,-0.25,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,3,0.25,-0.2,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,3,0.25,-0.15,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,3,0.25,-0.1,0
0.6,0.529411764705882,1,0.411764705882353,0.529411764705882,0.294117647058824,34,1.7,17,17,9,5,2,4.5,3,0.25,-0.05,0
0.4,0.2,1,0.314285714285714,0.2,0.4,35,1.75,15,20,3,8,2,4.5,3,0.3,-0.45,0
0.55,0.4,1,0.4,0.4,0.4,35,1.75,15,20,6,8,2,4.5,3,0.3,-0.4,0
0.6,0.466666666666667,1,0.428571428571429,0.466666666666667,0.4,35,1.75,15,20,7,8,2,4.5,3,0.3,-0.35,0
0.65,0.533333333333333,1,0.457142857142857,0.533333333333333,0.4,35,1.75,15,20,8,8,2,4.5,3,0.3,-0.3,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,3,0.3,-0.25,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,3,0.3,-0.2,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,3,0.3,-0.15,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,3,0.3,-0.1,0
0.7,0.6,1,0.485714285714286,0.6,0.4,35,1.75,15,20,9,8,2,4.5,3,0.3,-0.05,0
0.45,0.214285714285714,1,0.405405405405405,0.214285714285714,0.521739130434783,37,1.85,14,23,3,12,2,4.5,3,0.35,-0.45,0
0.6,0.428571428571429,1,0.486486486486487,0.428571428571429,0.521739130434783,37,1.85,14,23,6,12,2,4.5,3,0.35,-0.4,0
0.65,0.5,1,0.513513513513513,0.5,0.521739130434783,37,1.85,14,23,7,12,2,4.5,3,0.35,-0.35,0
0.7,0.571428571428571,1,0.540540540540541,0.571428571428571,0.521739130434783,37,1.85,14,23,8,12,2,4.5,3,0.35,-0.3,0
0.65,0.571428571428571,0.833333333333333,0.432432432432432,0.571428571428571,0.347826086956522,37,1.85,14,23,8,8,2,4.5,3,0.35,-0.25,0
0.65,0.571428571428571,0.833333333333333,0.432432432432432,0.571428571428571,0.347826086956522,37,1.85,14,23,8,8,2,4.5,3,0.35,-0.2,0
0.65,0.571428571428571,0.833333333333333,0.432432432432432,0.571428571428571,0.347826086956522,37,1.85,14,23,8,8,2,4.5,3,0.35,-0.15,0
0.65,0.571428571428571,0.833333333333333,0.432432432432432,0.571428571428571,0.347826086956522,37,1.85,14,23,8,8,2,4.5,3,0.35,-0.1,0
0.65,0.571428571428571,0.833333333333333,0.432432432432432,0.571428571428571,0.347826086956522,37,1.85,14,23,8,8,2,4.5,3,0.35,-0.05,0
0.55,0.25,1,0.5,0.25,0.6,42,2.1,12,30,3,18,2,4.5,3,0.4,-0.45,0
0.6,0.416666666666667,0.875,0.452380952380952,0.416666666666667,0.466666666666667,42,2.1,12,30,5,14,2,4.5,3,0.4,-0.4,0
0.65,0.5,0.875,0.476190476190476,0.5,0.466666666666667,42,2.1,12,30,6,14,2,4.5,3,0.4,-0.35,0
0.6,0.5,0.75,0.428571428571429,0.5,0.4,42,2.1,12,30,6,12,2,4.5,3,0.4,-0.3,0
0.55,0.5,0.625,0.333333333333333,0.5,0.266666666666667,42,2.1,12,30,6,8,2,4.5,3,0.4,-0.25,0
0.55,0.5,0.625,0.333333333333333,0.5,0.266666666666667,42,2.1,12,30,6,8,2,4.5,3,0.4,-0.2,0
0.55,0.5,0.625,0.333333333333333,0.5,0.266666666666667,42,2.1,12,30,6,8,2,4.5,3,0.4,-0.15,0
0.55,0.5,0.625,0.333333333333333,0.5,0.266666666666667,42,2.1,12,30,6,8,2,4.5,3,0.4,-0.1,0
0.55,0.5,0.625,0.333333333333333,0.5,0.266666666666667,42,2.1,12,30,6,8,2,4.5,3,0.4,-0.05,0
0.75,0.2,0.933333333333333,0.711538461538462,0.2,0.765957446808511,52,2.6,5,47,1,36,2,4.5,3,0.45,-0.45,0
0.75,0.6,0.8,0.615384615384615,0.6,0.617021276595745,52,2.6,5,47,3,29,2,4.5,3,0.45,-0.4,0
0.7,0.6,0.733333333333333,0.519230769230769,0.6,0.51063829787234,52,2.6,5,47,3,24,2,4.5,3,0.45,-0.35,0
0.65,0.6,0.666666666666667,0.480769230769231,0.6,0.468085106382979,52,2.6,5,47,3,22,2,4.5,3,0.45,-0.3,0
0.6,0.6,0.6,0.403846153846154,0.6,0.382978723404255,52,2.6,5,47,3,18,2,4.5,3,0.45,-0.25,0
0.6,0.6,0.6,0.403846153846154,0.6,0.382978723404255,52,2.6,5,47,3,18,2,4.5,3,0.45,-0.2,0
0.6,0.6,0.6,0.403846153846154,0.6,0.382978723404255,52,2.6,5,47,3,18,2,4.5,3,0.45,-0.15,0
0.6,0.6,0.6,0.403846153846154,0.6,0.382978723404255,52,2.6,5,47,3,18,2,4.5,3,0.45,-0.1,0
0.6,0.6,0.6,0.403846153846154,0.6,0.382978723404255,52,2.6,5,47,3,18,2,4.5,3,0.45,-0.05,0
0.65,0.647058823529412,0.666666666666667,0.5,0.647058823529412,0.307692307692308,30,1.5,17,13,11,4,2,5,0.5,0.05,-0.45,0
0.8,0.882352941176471,0.333333333333333,0.566666666666667,0.882352941176471,0.153846153846154,30,1.5,17,13,15,2,2,5,0.5,0.05,-0.4,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.05,-0.35,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.05,-0.3,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.05,-0.25,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.05,-0.2,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.05,-0.15,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.05,-0.1,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.05,-0.05,0
0.65,0.647058823529412,0.666666666666667,0.5,0.647058823529412,0.307692307692308,30,1.5,17,13,11,4,2,5,0.5,0.1,-0.45,0
0.8,0.882352941176471,0.333333333333333,0.566666666666667,0.882352941176471,0.153846153846154,30,1.5,17,13,15,2,2,5,0.5,0.1,-0.4,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.1,-0.35,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.1,-0.3,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.1,-0.25,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.1,-0.2,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.1,-0.15,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.1,-0.1,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.1,-0.05,0
0.65,0.647058823529412,0.666666666666667,0.5,0.647058823529412,0.307692307692308,30,1.5,17,13,11,4,2,5,0.5,0.15,-0.45,0
0.8,0.882352941176471,0.333333333333333,0.566666666666667,0.882352941176471,0.153846153846154,30,1.5,17,13,15,2,2,5,0.5,0.15,-0.4,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.15,-0.35,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.15,-0.3,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.15,-0.25,0
0.9,1,0.333333333333333,0.633333333333333,1,0.153846153846154,30,1.5,17,13,17,2,2,5,0.5,0.15,-0.2,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.15,-0.15,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.15,-0.1,0
0.85,1,0,0.566666666666667,1,0,30,1.5,17,13,17,0,2,5,0.5,0.15,-0.05,0
0.65,0.647058823529412,0.666666666666667,0.46875,0.647058823529412,0.266666666666667,32,1.6,17,15,11,4,2,5,0.5,0.2,-0.45,0
0.8,0.882352941176471,0.333333333333333,0.53125,0.882352941176471,0.133333333333333,32,1.6,17,15,15,2,2,5,0.5,0.2,-0.4,0
0.9,1,0.333333333333333,0.59375,1,0.133333333333333,32,1.6,17,15,17,2,2,5,0.5,0.2,-0.35,0
0.9,1,0.333333333333333,0.59375,1,0.133333333333333,32,1.6,17,15,17,2,2,5,0.5,0.2,-0.3,0
0.9,1,0.333333333333333,0.59375,1,0.133333333333333,32,1.6,17,15,17,2,2,5,0.5,0.2,-0.25,0
0.9,1,0.333333333333333,0.59375,1,0.133333333333333,32,1.6,17,15,17,2,2,5,0.5,0.2,-0.2,0
0.85,1,0,0.53125,1,0,32,1.6,17,15,17,0,2,5,0.5,0.2,-0.15,0
0.85,1,0,0.53125,1,0,32,1.6,17,15,17,0,2,5,0.5,0.2,-0.1,0
0.85,1,0,0.53125,1,0,32,1.6,17,15,17,0,2,5,0.5,0.2,-0.05,0
0.65,0.647058823529412,0.666666666666667,0.454545454545455,0.647058823529412,0.25,33,1.65,17,16,11,4,2,5,0.5,0.25,-0.45,0
0.8,0.882352941176471,0.333333333333333,0.515151515151515,0.882352941176471,0.125,33,1.65,17,16,15,2,2,5,0.5,0.25,-0.4,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,5,0.5,0.25,-0.35,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,5,0.5,0.25,-0.3,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,5,0.5,0.25,-0.25,0
0.9,1,0.333333333333333,0.575757575757576,1,0.125,33,1.65,17,16,17,2,2,5,0.5,0.25,-0.2,0
0.85,1,0,0.515151515151515,1,0,33,1.65,17,16,17,0,2,5,0.5,0.25,-0.15,0
0.85,1,0,0.515151515151515,1,0,33,1.65,17,16,17,0,2,5,0.5,0.25,-0.1,0
0.85,1,0,0.515151515151515,1,0,33,1.65,17,16,17,0,2,5,0.5,0.25,-0.05,0
0.75,0.733333333333333,0.8,0.5,0.733333333333333,0.333333333333333,36,1.8,15,21,11,7,2,5,0.5,0.3,-0.45,0
0.8,0.933333333333333,0.4,0.5,0.933333333333333,0.19047619047619,36,1.8,15,21,14,4,2,5,0.5,0.3,-0.4,0
0.8,1,0.2,0.472222222222222,1,0.0952380952380952,36,1.8,15,21,15,2,2,5,0.5,0.3,-0.35,0
0.8,1,0.2,0.472222222222222,1,0.0952380952380952,36,1.8,15,21,15,2,2,5,0.5,0.3,-0.3,0
0.8,1,0.2,0.472222222222222,1,0.0952380952380952,36,1.8,15,21,15,2,2,5,0.5,0.3,-0.25,0
0.8,1,0.2,0.472222222222222,1,0.0952380952380952,36,1.8,15,21,15,2,2,5,0.5,0.3,-0.2,0
0.75,1,0,0.416666666666667,1,0,36,1.8,15,21,15,0,2,5,0.5,0.3,-0.15,0
0.75,1,0,0.416666666666667,1,0,36,1.8,15,21,15,0,2,5,0.5,0.3,-0.1,0
0.75,1,0,0.416666666666667,1,0,36,1.8,15,21,15,0,2,5,0.5,0.3,-0.05,0
0.8,0.785714285714286,0.833333333333333,0.578947368421053,0.785714285714286,0.458333333333333,38,1.9,14,24,11,11,2,5,0.5,0.35,-0.45,0
0.75,0.928571428571429,0.333333333333333,0.447368421052632,0.928571428571429,0.166666666666667,38,1.9,14,24,13,4,2,5,0.5,0.35,-0.4,0
0.75,1,0.166666666666667,0.421052631578947,1,0.0833333333333333,38,1.9,14,24,14,2,2,5,0.5,0.35,-0.35,0
